id,symbol,made_at,target_at,now_price,sigma_h,quantile,call_value,kalshi_strike,kalshi_no_at_strike,kalshi_no_at_call,model_no_at_strike,edge_pp,actual_price,won,settled_at,made_at_iso,target_at_iso,settled_at_iso
571,BTCUSDT,1781658001.9060307,1781661600.0,65718.07,0.0029804772341593716,0.7,65796.87616667134,65799.99,0.785,0.7792394083419691,0.7068817354762772,-7.811826452372284,65940.0,0,1781661626.449263,2026-06-16T21:00:01,2026-06-16T22:00:00,2026-06-16T22:00:26
570,BTCUSDT,1781654419.7885728,1781658000.0,65701.02,0.0022538740762326668,0.7,65760.59004113007,65799.99,1.0,1.0,0.8007968981704303,-19.920310182956968,65700.0,1,1781658025.185246,2026-06-16T20:00:19,2026-06-16T21:00:00,2026-06-16T21:00:25
569,BTCUSDT,1781650817.6873612,1781654400.0,65792.0,0.002428206915269259,0.7,65856.26879302808,65899.99,0.835,0.7672321291935171,0.8032106963632673,-3.1789303636732713,65675.02,1,1781654414.3410397,2026-06-16T19:00:17,2026-06-16T20:00:00,2026-06-16T20:00:14
568,BTCUSDT,1781647216.9861205,1781650800.0,65764.53,0.002374840224352478,0.7,65827.35938666832,65799.99,0.72,0.7596856106690597,0.6178603782913723,-10.213962170862768,65780.01,1,1781650812.1852748,2026-06-16T18:00:16,2026-06-16T19:00:00,2026-06-16T19:00:12
567,BTCUSDT,1781643618.3039913,1781647200.0,65867.99,0.0025154013561445674,0.7,65934.64468492092,65899.99,0.685,0.7369820273813675,0.6008418492935322,-8.415815070646781,65776.97,1,1781647211.4883084,2026-06-16T17:00:18,2026-06-16T18:00:00,2026-06-16T18:00:11
566,BTCUSDT,1781640006.8905277,1781643600.0,65628.0,0.003744646887774773,0.7,65726.89090955556,65749.99,0.78,0.737959655391106,0.7391294268276579,-4.08705731723421,65854.0,0,1781643612.7019322,2026-06-16T16:00:06,2026-06-16T17:00:00,2026-06-16T17:00:12
565,BTCUSDT,1781636401.7086246,1781640000.0,65838.0,0.0035537939494735783,0.7,65932.14744446035,65899.99,0.7050000000000001,0.7468046777984506,0.6364831150700225,-6.851688492997754,65675.89,1,1781640000.7248147,2026-06-16T15:00:01,2026-06-16T16:00:00,2026-06-16T16:00:00
564,BTCUSDT,1781632804.0205941,1781636400.0,65978.79,0.003776249076664078,0.7,66079.04916187572,66099.99,0.8049999999999999,0.7714946590011473,0.7351682036909774,-6.983179630902258,65848.0,1,1781636417.7270308,2026-06-16T14:00:04,2026-06-16T15:00:00,2026-06-16T15:00:17
563,BTCUSDT,1781629228.43205,1781632800.0,65776.74,0.0038301719060203922,0.7,65878.12049613352,65899.99,0.815,0.77782184342697,0.7362699083677616,-7.873009163223832,65978.78,0,1781632821.2079763,2026-06-16T13:00:28,2026-06-16T14:00:00,2026-06-16T14:00:21
562,BTCUSDT,1781625612.6675887,1781629200.0,65896.0,0.006005298337176082,0.7,66055.31160848158,66099.99,0.855,0.8103216084815794,0.7464958914333822,-10.850410856661775,65758.07,1,1781629222.9710484,2026-06-16T12:00:12,2026-06-16T13:00:00,2026-06-16T13:00:22
561,BTCUSDT,1781622019.0409193,1781625600.0,65643.17,0.0066816554222343194,0.7,65819.76828553254,65799.99,0.725,0.7418115427026547,0.6799563598750753,-4.504364012492468,65859.76,0,1781625607.1555262,2026-06-16T11:00:19,2026-06-16T12:00:00,2026-06-16T12:00:07
560,BTCUSDT,1781618413.9130325,1781622000.0,66104.6,0.005899497214033529,0.7,66261.59695251108,66299.99,0.825,0.7942855620088638,0.7408520056925109,-8.414799430748909,65654.9,1,1781622013.5237913,2026-06-16T10:00:13,2026-06-16T11:00:00,2026-06-16T11:00:13
559,BTCUSDT,1780358419.66518,1780362000.0,71399.99,0.0038063324044555298,0.7,71509.35203465706,71499.99,0.815,0.8196810173285267,0.6847431333935851,-13.025686660641489,71289.24,1,1780532345.806658,2026-06-01T20:00:19,2026-06-01T21:00:00,2026-06-03T20:19:05
558,BTCUSDT,1780354807.0260987,1780358400.0,71415.09,0.00433816328722631,0.7,71539.77208319074,,,,,,71408.9,1,1780358413.791136,2026-06-01T19:00:07,2026-06-01T20:00:00,2026-06-01T20:00:13
557,BTCUSDT,1780351219.5169795,1780354800.0,71024.0,0.004138944570025504,0.7,71142.30020731884,71099.99,0.775,0.8194257176847765,0.6333354815009333,-14.16645184990667,71407.99,0,1780354800.9275773,2026-06-01T18:00:19,2026-06-01T19:00:00,2026-06-01T19:00:00
556,BTCUSDT,1780347603.914786,1780351200.0,71446.0,0.002696960584081651,0.7,71523.52064047607,71499.99,0.9,0.9188245123808505,0.6438763745625907,-25.61236254374093,71038.01,1,1780351213.9206893,2026-06-01T17:00:03,2026-06-01T18:00:00,2026-06-01T18:00:13
555,BTCUSDT,1780344001.5882912,1780347600.0,71588.01,0.0036098168249768846,0.7,71691.99483582345,71749.99,0.865,0.7768473504516424,0.7870308812313987,-7.796911876860124,71445.99,1,1780347618.7824547,2026-06-01T16:00:01,2026-06-01T17:00:00,2026-06-01T17:00:18
554,BTCUSDT,1780340417.380365,1780344000.0,71492.01,0.003848392264779264,0.7,71602.72392109994,71599.99,0.865,0.8645899118350098,0.6956476990971381,-16.93523009028619,71595.24,1,1780344014.6810832,2026-06-01T15:00:17,2026-06-01T16:00:00,2026-06-01T16:00:14
553,BTCUSDT,1780336814.7408898,1780340400.0,71646.0,0.004690146546669135,0.7,71781.24377082533,71799.99,0.825,0.8043791479078544,0.723668917919823,-10.133108208017694,71498.64,1,1780340411.8622725,2026-06-01T14:00:14,2026-06-01T15:00:00,2026-06-01T15:00:11
552,BTCUSDT,1780333200.81904,1780336800.0,71562.01,0.00442921401457076,0.7,71689.57317360403,71699.99,0.855,0.8414581256852354,0.7141027842901885,-14.089721570981151,71646.0,1,1780336809.3237197,2026-06-01T13:00:00,2026-06-01T14:00:00,2026-06-01T14:00:09
551,BTCUSDT,1780329617.1360383,1780333200.0,71143.84,0.005252238598221973,0.7,71294.24759051412,71299.99,0.825,0.819257590514113,0.706648038350733,-11.835196164926698,71564.01,0,1780333218.5470805,2026-06-01T12:00:17,2026-06-01T13:00:00,2026-06-01T13:00:18
550,BTCUSDT,1780326016.6606896,1780329600.0,71550.47,0.006615128017400869,0.7,71741.04143101432,71699.99,0.565,0.5691051431014319,0.660756546079219,9.575654607921901,71129.62,1,1780329611.7223668,2026-06-01T11:00:16,2026-06-01T12:00:00,2026-06-01T12:00:11
549,BTCUSDT,1780322407.0849571,1780326000.0,71663.38,0.008167006596625191,0.7,71899.103463186,71899.99,0.595,0.5954875952477057,0.7006587866971152,10.565878669711527,71567.91,1,1780326011.1806316,2026-06-01T10:00:07,2026-06-01T11:00:00,2026-06-01T11:00:11
548,BTCUSDT,1780318812.0943184,1780322400.0,72212.0,0.004434661918435404,0.7,72340.88028430176,72299.99,0.735,0.7595341705810541,0.6412267833674584,-9.377321663254158,71711.89,1,1780322401.042176,2026-06-01T09:00:12,2026-06-01T10:00:00,2026-06-01T10:00:01
547,BTCUSDT,1780315204.1659222,1780318800.0,72561.01,0.005002792557870957,0.7,72707.12070328707,,,,,,72221.74,1,1780318806.6325269,2026-06-01T08:00:04,2026-06-01T09:00:00,2026-06-01T09:00:06
546,BTCUSDT,1780311616.37315,1780315200.0,72760.93,0.002630197080232177,0.7,72837.92198840808,72799.99,0.785,0.8343115849304987,0.6063748875339368,-17.862511246606328,72480.0,1,1780315224.4272008,2026-06-01T07:00:16,2026-06-01T08:00:00,2026-06-01T08:00:24
545,BTCUSDT,1780308000.462864,1780311600.0,72884.73,0.0028088958552698697,0.7,72967.0957762033,72999.99,0.955,0.8974351083557777,0.7645878976616881,-19.041210233831187,72748.88,1,1780311610.9287202,2026-06-01T06:00:00,2026-06-01T07:00:00,2026-06-01T07:00:10
544,BTCUSDT,1780304400.0153863,1780308000.0,72902.65,0.003602644286195358,0.7,73008.33385040806,,,,,,72880.0,1,1780308022.1998355,2026-06-01T05:00:00,2026-06-01T06:00:00,2026-06-01T06:00:22
543,BTCUSDT,1780300812.278844,1780304400.0,72838.45,0.004257093643051397,0.7,72963.2386210455,72999.99,0.5,0.5826906026476354,0.7487027384262612,24.870273842626123,72902.64,1,1780304420.2671251,2026-06-01T04:00:12,2026-06-01T05:00:00,2026-06-01T05:00:20
542,BTCUSDT,1780297218.4475734,1780300800.0,73130.4,0.003286261451850828,0.7,73227.09774792657,73199.99,0.8,0.8203308109449244,0.6483603336686118,-15.163966633138825,72818.0,1,1780300806.864934,2026-06-01T03:00:18,2026-06-01T04:00:00,2026-06-01T04:00:06
541,BTCUSDT,1780293606.6034207,1780297200.0,73361.99,0.0023465485166660996,0.7,73431.2424072029,73399.99,0.87,0.9028150275630346,0.6147195430905014,-25.528045690949863,73135.75,1,1780297212.9655087,2026-06-01T02:00:06,2026-06-01T03:00:00,2026-06-01T03:00:12
540,BTCUSDT,1780290004.7293708,1780293600.0,73520.0,0.0026365877451561973,0.7,73597.98431986477,73599.99,0.895,0.8913897757565806,0.7044914754946124,-19.05085245053876,73349.99,1,1780293600.5974371,2026-06-01T01:00:04,2026-06-01T02:00:00,2026-06-01T02:00:00
539,BTCUSDT,1780286418.3393576,1780290000.0,73779.7,0.003189970391025502,0.7,73874.39595446039,73899.99,0.915,0.8817277407984948,0.7449364620353117,-17.006353796468833,73536.01,1,1780290022.6948774,2026-06-01T00:00:18,2026-06-01T01:00:00,2026-06-01T01:00:22
538,BTCUSDT,1780282807.634541,1780286400.0,73816.03,0.004474989854336234,0.7,73948.97219859295,73899.99,0.845,0.6760114148543406,0.6312153978127264,-21.37846021872736,73769.06,1,1780286412.8656857,2026-05-31T23:00:07,2026-06-01T00:00:00,2026-06-01T00:00:12
537,BTCUSDT,1780279213.3596659,1780282800.0,73276.51,0.003221241088573005,0.7,73371.48266537087,73399.99,0.775,0.7379404649821285,0.7495907709160634,-2.5409229083936613,73789.99,0,1780282801.4781184,2026-05-31T22:00:13,2026-05-31T23:00:00,2026-05-31T23:00:01
536,BTCUSDT,1780275603.5214286,1780279200.0,73902.02,0.003442338472638847,0.7,74004.38224658382,73999.99,0.955,0.9350152780436584,0.6924111666818855,-26.258883331811443,73292.92,1,1780279207.9631937,2026-05-31T21:00:03,2026-05-31T22:00:00,2026-05-31T22:00:07
535,BTCUSDT,1780272013.65381,1780275600.0,73674.39,0.0031295688989193423,0.7,73767.15917184942,,,,,,73885.01,0,1780275622.5671537,2026-05-31T20:00:13,2026-05-31T21:00:00,2026-05-31T21:00:22
534,BTCUSDT,1780268416.2307663,1780272000.0,73974.0,0.003188827213175279,0.7,74068.91129071862,74099.99,0.96,0.9273673552545464,0.7537849037987605,-20.621509620123945,73674.39,1,1780272008.2037401,2026-05-31T19:00:16,2026-05-31T20:00:00,2026-05-31T20:00:08
533,BTCUSDT,1780264808.0343318,1780268400.0,73880.75,0.002678350265532071,0.7,73960.35894634093,73999.99,1.0,1.0,0.7787680365950618,-22.123196340493823,73944.62,1,1780268410.798613,2026-05-31T18:00:08,2026-05-31T19:00:00,2026-05-31T19:00:10
532,BTCUSDT,1780261203.8641217,1780264800.0,73750.0,0.001634367661895843,0.7,73798.48236828564,,,,,,73892.52,0,1780264801.6164489,2026-05-31T17:00:03,2026-05-31T18:00:00,2026-05-31T18:00:01
531,BTCUSDT,1780257606.5867033,1780261200.0,73581.58,0.001582434194318382,0.7,73628.41411025097,73749.99,0.955,0.7847937543513573,0.9447238724595688,-1.0276127540431168,73739.67,0,1780261225.016607,2026-05-31T16:00:06,2026-05-31T17:00:00,2026-05-31T17:00:25
530,BTCUSDT,1780254011.9098299,1780257600.0,73614.0,0.0019454009411983058,0.7,73671.6061353241,73699.99,0.975,0.9239090435833612,0.7780662227660022,-19.693377723399774,73563.42,1,1780257600.713514,2026-05-31T15:00:11,2026-05-31T16:00:00,2026-05-31T16:00:00
529,BTCUSDT,1780250406.871734,1780254000.0,73713.34,0.0016717064545028974,0.7,73762.9057190245,73799.99,0.965,0.8963940801953023,0.81172601205522,-15.327398794477997,73603.68,1,1780254006.4969485,2026-05-31T14:00:06,2026-05-31T15:00:00,2026-05-31T15:00:06
528,BTCUSDT,1780246802.466384,1780250400.0,73526.14,0.0020530753217352575,0.7,73586.86328446517,73599.99,1.0,1.0,0.7363581844762297,-26.36418155237703,73709.43,0,1780250400.4362223,2026-05-31T13:00:02,2026-05-31T14:00:00,2026-05-31T14:00:00
527,BTCUSDT,1780243201.837512,1780246800.0,73655.2,0.001833239760100309,0.7,73709.51403755885,73699.99,1.0,1.0,0.6682438005968342,-33.17561994031658,73526.15,1,1780246818.109768,2026-05-31T12:00:01,2026-05-31T13:00:00,2026-05-31T13:00:18
526,BTCUSDT,1780239617.3703036,1780243200.0,73616.26,0.0029406451597661777,0.7,73703.35685774677,73699.99,0.935,0.9274245700697865,0.6931679094523742,-24.18320905476259,73655.2,1,1780243216.213449,2026-05-31T11:00:17,2026-05-31T12:00:00,2026-05-31T12:00:16
525,BTCUSDT,1780236015.6731234,1780239600.0,73871.97,0.0015345364683528318,0.7,73917.56531476323,73899.99,0.88,0.8949390175487373,0.6278298577189263,-25.21701422810737,73602.18,1,1780239611.827145,2026-05-31T10:00:15,2026-05-31T11:00:00,2026-05-31T11:00:11
524,BTCUSDT,1780232403.998232,1780236000.0,73920.0,0.0015901283368310773,0.7,73967.27835018066,73999.99,1.0,1.0,0.8047102454646259,-19.528975453537413,73872.8,1,1780236010.260074,2026-05-31T09:00:03,2026-05-31T10:00:00,2026-05-31T10:00:10
523,BTCUSDT,1780228802.7245917,1780232400.0,73950.0,0.0015619464516735658,0.7,73996.45901909003,73999.99,0.9,0.8908194496340759,0.7131481403919804,-18.685185960801963,73920.0,1,1780232415.2393212,2026-05-31T08:00:02,2026-05-31T09:00:00,2026-05-31T09:00:15
522,BTCUSDT,1780225212.4052012,1780228800.0,73906.0,0.0014968297292802352,0.7,73950.49509401522,73999.99,0.975,0.8834344239281461,0.8519622968512031,-12.303770314879692,73937.63,1,1780228821.1074665,2026-05-31T07:00:12,2026-05-31T08:00:00,2026-05-31T08:00:21
521,BTCUSDT,1780221607.7388654,1780225200.0,73841.78,0.0017545588645681545,0.7,73893.8937873829,73899.99,0.92,0.9059787109806536,0.7200742817392423,-19.99257182607578,73900.0,0,1780225206.8834653,2026-05-31T06:00:07,2026-05-31T07:00:00,2026-05-31T07:00:06
520,BTCUSDT,1780218004.7936466,1780221600.0,73928.53,0.001880364016463962,0.7,73984.4474714788,,,,,,73841.79,1,1780221601.6077127,2026-05-31T05:00:04,2026-05-31T06:00:00,2026-05-31T06:00:01
519,BTCUSDT,1780214412.1357284,1780218000.0,73873.14,0.0018271494400712472,0.7,73927.43370812142,73899.99,0.865,0.8965602643396247,0.6037723131000013,-26.122768689999866,73937.62,0,1780218024.3972497,2026-05-31T04:00:12,2026-05-31T05:00:00,2026-05-31T05:00:24
518,BTCUSDT,1780210819.631322,1780214400.0,74036.01,0.0011726441365382102,0.7,74070.92732490604,74099.99,0.935,0.8739683823026629,0.8218251337440576,-11.317486625594242,73871.25,1,1780214406.7129002,2026-05-31T03:00:19,2026-05-31T04:00:00,2026-05-31T04:00:06
517,BTCUSDT,1780207206.8016381,1780210800.0,74056.0,0.0015333597933539383,0.7,74101.67384173619,74099.99,0.9,0.9014312654757588,0.6934845972063722,-20.651540279362777,74054.86,1,1780210814.1785345,2026-05-31T02:00:06,2026-05-31T03:00:00,2026-05-31T03:00:14
516,BTCUSDT,1780203603.404209,1780207200.0,74176.99,0.0016796685133314785,0.7,74227.10512110828,74199.99,0.865,0.8961823892745174,0.5965194848154453,-26.848051518455474,74055.99,1,1780207200.802334,2026-05-31T01:00:03,2026-05-31T02:00:00,2026-05-31T02:00:00
515,BTCUSDT,1780200018.0527117,1780203600.0,74146.94,0.0017760545036694887,0.7,74199.9104833205,74199.99,1.0,1.0,0.7002634017944886,-29.973659820551134,74178.41,1,1780203619.1217735,2026-05-31T00:00:18,2026-05-31T01:00:00,2026-05-31T01:00:19
514,BTCUSDT,1780196402.8962994,1780200000.0,74105.67,0.002864219637025073,0.7,74191.06593470574,,,,,,74150.64,1,1780200012.584809,2026-05-30T23:00:02,2026-05-31T00:00:00,2026-05-31T00:00:12
513,BTCUSDT,1780192811.7869556,1780196400.0,74058.0,0.0023595862359771357,0.7,74128.29803809026,,,,,,74090.84,1,1780196420.6552637,2026-05-30T22:00:11,2026-05-30T23:00:00,2026-05-30T23:00:20
512,BTCUSDT,1780189202.0916884,1780192800.0,74028.65,0.0018840981968557288,0.7,74084.75443743813,74099.99,1.0,1.0,0.7451515048223442,-25.484849517765586,74058.01,1,1780192806.3725362,2026-05-30T21:00:02,2026-05-30T22:00:00,2026-05-30T22:00:06
511,BTCUSDT,1780185604.36479,1780189200.0,73900.79,0.0014289913638026407,0.7,73943.26494176213,,,0.8814036539075037,,,74038.2,0,1780189217.226202,2026-05-30T20:00:04,2026-05-30T21:00:00,2026-05-30T21:00:17
510,BTCUSDT,1780182018.8082373,1780185600.0,73883.3,0.0015013031157287055,0.7,73927.91440365171,73899.99,0.845,0.8673395229213638,0.5790445638755894,-26.595543612441052,73884.38,1,1780185623.3580866,2026-05-30T19:00:18,2026-05-30T20:00:00,2026-05-30T20:00:23
509,BTCUSDT,1780178414.0601568,1780182000.0,73953.33,0.001648298536022555,0.7,74002.36056126349,73999.99,0.87,0.8724890893266544,0.691437598791617,-17.856240120838297,73883.3,1,1780182013.2084527,2026-05-30T18:00:14,2026-05-30T19:00:00,2026-05-30T19:00:13
508,BTCUSDT,1780174817.3149734,1780178400.0,73989.03,0.001204674247911559,0.7,74024.87854054825,73999.99,0.855,0.8823773946030676,0.5647985213280072,-29.020147867199274,73981.99,1,1780178408.4520218,2026-05-30T17:00:17,2026-05-30T18:00:00,2026-05-30T18:00:08
507,BTCUSDT,1780171207.1215334,1780174800.0,74016.64,0.001423286098870446,0.7,74059.01163111762,73999.99,0.695,0.7587433616070286,0.41703364854637015,-27.79663514536298,73979.85,1,1780174811.8864827,2026-05-30T16:00:07,2026-05-30T17:00:00,2026-05-30T17:00:11
506,BTCUSDT,1780167607.5392563,1780171200.0,74043.39,0.0018635831080087194,0.7,74098.89436219913,74099.99,0.92,0.917480033057998,0.7034517178358549,-21.65482821641451,74016.65,1,1780171201.1019683,2026-05-30T15:00:07,2026-05-30T16:00:00,2026-05-30T16:00:01
505,BTCUSDT,1780164011.5971727,1780167600.0,74020.07,0.0017812648166663347,0.7,74073.10503379744,74099.99,0.955,0.9119840540759032,0.7800634139760759,-17.493658602392404,74043.39,1,1780167601.3558056,2026-05-30T14:00:11,2026-05-30T15:00:00,2026-05-30T15:00:01
504,BTCUSDT,1780160413.6336842,1780164000.0,73926.43,0.0016217665637806716,0.7,73974.65353211545,73999.99,0.945,0.8943270642308926,0.7826372684917859,-16.2362731508214,74020.06,0,1780164006.1153665,2026-05-30T13:00:13,2026-05-30T14:00:00,2026-05-30T14:00:06
503,BTCUSDT,1780156802.38602,1780160400.0,73930.13,0.0025262180338932825,0.7,74005.26498841858,73999.99,0.935,0.9175925382186993,0.6875192168910426,-24.74807831089575,73935.0,1,1780160408.1191025,2026-05-30T12:00:02,2026-05-30T13:00:00,2026-05-30T13:00:08
502,BTCUSDT,1780153204.5841477,1780156800.0,73939.58,0.002436420786962955,0.7,74012.0521851919,73999.99,0.91,0.9196497481535189,0.6699066800311589,-24.009331996884107,73930.13,1,1780156821.666413,2026-05-30T11:00:04,2026-05-30T12:00:00,2026-05-30T12:00:21
501,BTCUSDT,1780149611.6770003,1780153200.0,73844.0,0.0015962005448583519,0.7,73891.41015513868,73899.99,0.9299999999999999,0.911124341305095,0.730660799891657,-19.933920010834292,73929.11,0,1780153214.5754595,2026-05-30T10:00:11,2026-05-30T11:00:00,2026-05-30T11:00:14
500,BTCUSDT,1780146000.0539374,1780149600.0,73698.17,0.0012891271722915063,0.7,73736.38152410701,73699.99,1.0,1.0,0.5101576542784505,-48.984234572154946,73829.31,0,1780149606.2587812,2026-05-30T09:00:00,2026-05-30T10:00:00,2026-05-30T10:00:06
499,BTCUSDT,1780142417.402436,1780146000.0,73610.59,0.001056447801559541,0.7,73641.86590737998,73599.99,0.775,0.8503766332839529,0.428261524580992,-34.673847541900805,73698.17,0,1780146012.5519717,2026-05-30T08:00:17,2026-05-30T09:00:00,2026-05-30T09:00:12
498,BTCUSDT,1780138807.283933,1780142400.0,73635.45,0.0013667725991278559,0.7,73675.92919643571,73699.99,1.0,1.0,0.7920310917630368,-20.796890823696323,73602.01,1,1780142411.924222,2026-05-30T07:00:07,2026-05-30T08:00:00,2026-05-30T08:00:11
497,BTCUSDT,1780135218.136082,1780138800.0,73616.45,0.0010803068822943765,0.7,73648.43494975865,73599.99,0.785,0.8673564145896991,0.39214187511123066,-39.285812488876935,73655.85,0,1780138801.0605595,2026-05-30T06:00:18,2026-05-30T07:00:00,2026-05-30T07:00:01
496,BTCUSDT,1780131601.1714942,1780135200.0,73530.08,0.000996192773756284,0.7,73559.53945716722,73599.99,1.0,1.0,0.8756902992397465,-12.43097007602535,73615.46,0,1780135212.7062395,2026-05-30T05:00:01,2026-05-30T06:00:00,2026-05-30T06:00:12
495,BTCUSDT,1780128000.4626136,1780131600.0,73548.6,0.0012712221849787153,0.7,73586.2041870267,73599.99,0.91,0.8748461769180679,0.7597379495862727,-15.02620504137273,73530.07,1,1780131616.473897,2026-05-30T04:00:00,2026-05-30T05:00:00,2026-05-30T05:00:16
494,BTCUSDT,1780124406.3693995,1780128000.0,73584.98,0.00161164061539139,0.7,73632.6809947866,73599.99,1.0,1.0,0.5666717231068924,-43.33282768931076,73548.6,1,1780128014.3952916,2026-05-30T03:00:06,2026-05-30T04:00:00,2026-05-30T04:00:14
493,BTCUSDT,1780120813.9122329,1780124400.0,73611.0,0.0019388424109206316,0.7,73668.4095123337,73699.99,0.955,0.901313170967286,0.7860286776239622,-16.897132237603774,73584.99,1,1780124400.3771272,2026-05-30T02:00:13,2026-05-30T03:00:00,2026-05-30T03:00:00
492,BTCUSDT,1780117204.4806762,1780120800.0,73396.46,0.0022541642169734487,0.7,73463.01594132923,73499.99,0.94,0.8789928031932169,0.7867642356761333,-15.323576432386666,73604.99,0,1780120808.4997063,2026-05-30T01:00:04,2026-05-30T02:00:00,2026-05-30T02:00:08
491,BTCUSDT,1780113616.0188503,1780117200.0,73531.99,0.0013975850594704837,0.7,73573.32385705455,73599.99,0.925,0.8636678712254551,0.798716656977715,-12.628334302228506,73402.85,1,1780117223.3841097,2026-05-30T00:00:16,2026-05-30T01:00:00,2026-05-30T01:00:23
490,BTCUSDT,1780110012.5095322,1780113600.0,73766.17,0.0015155616507802263,0.7,73811.13685450333,73799.99,0.855,0.8137566383376877,0.6545612156036389,-20.04387843963611,73524.01,1,1780113610.5908513,2026-05-29T23:00:12,2026-05-30T00:00:00,2026-05-30T00:00:10
489,BTCUSDT,1780106412.246404,1780110000.0,73666.66,0.0015624847667229731,0.7,73712.95696646847,73699.99,0.89,0.8374837858027269,0.6483954533908397,-24.16045466091603,73786.7,0,1780110007.018731,2026-05-29T22:00:12,2026-05-29T23:00:00,2026-05-29T23:00:07
488,BTCUSDT,1780102808.720832,1780106400.0,73503.22,0.002274089451540975,0.7,73570.46218443908,73599.99,0.94,0.8883263227683783,0.7704071781301893,-16.959282186981063,73657.9,0,1780106406.8125231,2026-05-29T21:00:08,2026-05-29T22:00:00,2026-05-29T22:00:06
487,BTCUSDT,1780099212.5241156,1780102800.0,73504.93,0.0020580012940482517,0.7,73565.78148015973,73599.99,0.975,0.9048725343274294,0.7876712807581456,-18.732871924185435,73498.8,1,1780102801.067304,2026-05-29T20:00:12,2026-05-29T21:00:00,2026-05-29T21:00:01
486,BTCUSDT,1780095616.5456533,1780099200.0,73457.58,0.002203169564687128,0.7,73522.68378704801,73499.99,0.87,0.8949631657528037,0.6350979070614122,-23.490209293858776,73460.78,1,1780099207.1063857,2026-05-29T19:00:16,2026-05-29T20:00:00,2026-05-29T20:00:07
485,BTCUSDT,1780092017.4677813,1780095600.0,73424.66,0.0025787938484066113,0.7,73500.83510892755,73499.99,0.835,0.8359296198203024,0.698049048236313,-13.6950951763687,73483.51,1,1780095611.0354905,2026-05-29T18:00:17,2026-05-29T19:00:00,2026-05-29T19:00:11
484,BTCUSDT,1780088412.0001082,1780092000.0,73678.78,0.002400379797641372,0.7,73749.92777493465,73699.99,0.845,0.8574844437336615,0.5632138090624355,-28.178619093756453,73409.27,1,1780092011.8626146,2026-05-29T17:00:12,2026-05-29T18:00:00,2026-05-29T18:00:11
483,BTCUSDT,1780084803.8940322,1780088400.0,73533.77,0.0038071193539730417,0.7,73646.42360959186,73499.99,0.615,0.7116461823306244,0.4363792810731876,-17.862071892681243,73673.62,0,1780088406.5895517,2026-05-29T16:00:03,2026-05-29T17:00:00,2026-05-29T17:00:06
482,BTCUSDT,1780081212.1046953,1780084800.0,73407.19,0.005941047349076453,0.7,73582.75978732626,73599.99,0.8,0.7767392128904393,0.716888526246088,-8.311147375391204,73520.29,1,1780084815.0569692,2026-05-29T15:00:12,2026-05-29T16:00:00,2026-05-29T16:00:15
481,BTCUSDT,1780077617.414822,1780081200.0,74000.0,0.004612771316676228,0.7,74137.38072243896,74099.99,0.84,0.712871543707553,0.6499398332689648,-19.00601667310352,73374.51,1,1780081206.672915,2026-05-29T14:00:17,2026-05-29T15:00:00,2026-05-29T15:00:06
480,BTCUSDT,1780074017.8619626,1780077600.0,74069.62,0.00542147532586992,0.7,74231.26429769081,74199.99,0.5,0.5,0.6648751466659149,16.487514666591487,73980.94,1,1780077611.7969813,2026-05-29T13:00:17,2026-05-29T14:00:00,2026-05-29T14:00:11
479,BTCUSDT,1780070401.379534,1780074000.0,73808.25,0.007226180050455857,0.7,74023.02024665159,73999.99,1.0,1.0,0.680827064293008,-31.9172935706992,74056.49,0,1780074012.3970077,2026-05-29T12:00:01,2026-05-29T13:00:00,2026-05-29T13:00:12
478,BTCUSDT,1780066808.961783,1780070400.0,73096.98,0.006503191073618973,0.7,73288.37175377244,73299.99,1.0,1.0,0.7105217973791189,-28.947820262088108,73808.25,0,1780070416.9985797,2026-05-29T11:00:08,2026-05-29T12:00:00,2026-05-29T12:00:16
477,BTCUSDT,1780063203.7146592,1780066800.0,73157.73,0.004853264831311279,0.7,73300.63498163832,73299.99,1.0,1.0,0.6992076527064347,-30.07923472935653,73096.84,1,1780066801.6964977,2026-05-29T10:00:03,2026-05-29T11:00:00,2026-05-29T11:00:01
476,BTCUSDT,1780059606.6350594,1780063200.0,73295.73,0.0024914031184820056,0.7,73369.19315244592,73399.99,0.925,0.8788047286688743,0.7675077399022168,-15.749226009778328,73135.7,1,1780063216.900238,2026-05-29T09:00:06,2026-05-29T10:00:00,2026-05-29T10:00:16
475,BTCUSDT,1780056017.4823124,1780059600.0,73477.32,0.002918970298254046,0.7,73563.61133843883,73599.99,0.575,0.6477573231223506,0.7678455757174721,19.284557571747218,73295.73,1,1780059600.3433821,2026-05-29T08:00:17,2026-05-29T09:00:00,2026-05-29T09:00:00
474,BTCUSDT,1780052413.2065175,1780056000.0,73620.01,0.002101693600388052,0.7,73682.2512239195,73699.99,0.925,0.886861631426926,0.7472501030611688,-17.774989693883125,73487.98,1,1780056011.8743062,2026-05-29T07:00:13,2026-05-29T08:00:00,2026-05-29T08:00:11
473,BTCUSDT,1780048815.7928307,1780052400.0,73736.85,0.0020233402061990897,0.7,73796.86495713958,73799.99,0.925,0.917968653564043,0.7090490031857584,-21.595099681424166,73634.64,1,1780052407.7880838,2026-05-29T06:00:15,2026-05-29T07:00:00,2026-05-29T07:00:07
